LON,LAT,TIME,
120.19, 23.09, 181.0985,
120.19, 23.10, 183.1454,
120.19, 23.11, 186.7594,
120.19, 23.12, 191.1259,
120.19, 23.13, 194.5875,
120.19, 23.14, 196.1590,
120.19, 23.15, 199.7574,
120.19, 23.16, 200.6168,
120.19, 23.17, 200.6178,
120.19, 23.18, 199.6356,
120.19, 23.19, 197.3414,
120.19, 23.20, 197.0703,
120.19, 23.21, 197.7955,
120.19, 23.22, 194.3981,
120.19, 23.23, 187.2701,
120.19, 23.24, 182.9392,
120.19, 23.25, 180.1221,
120.19, 23.26, 178.0850,
120.19, 23.27, 177.0989,
120.19, 23.28, 177.2096,
120.19, 23.29, 178.5326,
120.19, 23.30, 176.5868,
120.19, 23.31, 177.8723,
120.19, 23.32, 177.8423,
120.19, 23.33, 179.1967,
120.19, 23.34, 181.2846,
120.19, 23.35, 181.3906,
120.19, 23.36, 180.3598,
120.19, 23.37, 179.4912,
120.19, 23.38, 178.4926,
120.19, 23.39, 175.9759,
120.19, 23.40, 174.8684,
120.19, 23.41, 174.9736,
120.19, 23.42, 176.1237,
120.19, 23.43, 176.4553,
120.19, 23.44, 176.8685,
120.19, 23.45, 175.9079,
120.19, 23.46, 174.3176,
120.19, 23.47, 177.6036,
120.19, 23.48, 183.2343,
120.19, 23.49, 187.5051,
120.19, 23.50, 179.5198,
120.19, 23.51, 178.6472,
120.19, 23.52, 177.7177,
120.19, 23.53, 176.3769,
120.19, 23.54, 175.9828,
120.19, 23.55, 177.6165,
120.19, 23.56, 181.6892,
120.19, 23.57, 185.7233,
120.19, 23.58, 182.1152,
120.19, 23.59, 176.6518,
120.19, 23.60, 174.0565,
120.19, 23.61, 173.3424,
120.19, 23.62, 169.4079,
120.19, 23.63, 163.3696,
120.19, 23.64, 158.8562,
120.19, 23.65, 155.2897,
120.19, 23.66, 154.1428,
120.19, 23.67, 153.5220,
120.19, 23.68, 155.2631,
120.19, 23.69, 157.5058,
120.19, 23.70, 161.9348,
120.19, 23.71, 157.5911,
120.19, 23.72, 153.6189,
120.19, 23.73, 158.4384,
120.19, 23.74, 159.0967,
120.19, 23.75, 158.6286,
120.19, 23.76, 158.7134,
120.19, 23.77, 159.4082,
120.19, 23.78, 160.2063,
120.19, 23.79, 157.8333,
120.19, 23.80, 154.7877,
120.19, 23.81, 152.1563,
120.19, 23.82, 149.8099,
120.20, 22.81, 191.0268,
120.20, 22.82, 195.8791,
120.20, 22.83, 200.9308,
120.20, 22.84, 203.1181,
120.20, 22.85, 199.8617,
120.20, 22.86, 196.5897,
120.20, 22.87, 193.9708,
120.20, 22.88, 192.3658,
120.20, 22.89, 191.2340,
120.20, 22.90, 190.5274,
120.20, 22.91, 190.8052,
120.20, 22.92, 192.0892,
120.20, 22.93, 193.5541,
120.20, 22.94, 196.0005,
120.20, 22.95, 199.0415,
120.20, 22.96, 202.2597,
120.20, 22.97, 205.6412,
120.20, 22.98, 201.7327,
120.20, 22.99, 199.1562,
120.20, 23.00, 197.0431,
120.20, 23.01, 192.5134,
120.20, 23.02, 187.2574,
120.20, 23.03, 183.1187,
120.20, 23.04, 181.4429,
120.20, 23.05, 184.5933,
120.20, 23.06, 179.0173,
120.20, 23.07, 176.2146,
120.20, 23.08, 178.8458,
120.20, 23.09, 182.6106,
120.20, 23.10, 183.4775,
120.20, 23.11, 186.4276,
120.20, 23.12, 191.7364,
120.20, 23.13, 197.7896,
120.20, 23.14, 198.3232,
120.20, 23.15, 199.4537,
120.20, 23.16, 201.4061,
120.20, 23.17, 206.2225,
120.20, 23.18, 205.3120,
120.20, 23.19, 199.9289,
120.20, 23.20, 196.8936,
120.20, 23.21, 194.4456,
120.20, 23.22, 191.2740,
120.20, 23.23, 187.5359,
120.20, 23.24, 184.2006,
120.20, 23.25, 181.3645,
120.20, 23.26, 179.6130,
120.20, 23.27, 178.0824,
120.20, 23.28, 177.2513,
120.20, 23.29, 175.8042,
120.20, 23.30, 177.5880,
120.20, 23.31, 184.3917,
120.20, 23.32, 179.7399,
120.20, 23.33, 179.8281,
120.20, 23.34, 183.5510,
120.20, 23.35, 185.4997,
120.20, 23.36, 183.3545,
120.20, 23.37, 182.8371,
120.20, 23.38, 181.9491,
120.20, 23.39, 178.4154,
120.20, 23.40, 177.3769,
120.20, 23.41, 177.0868,
120.20, 23.42, 178.4073,
120.20, 23.43, 179.1842,
120.20, 23.44, 179.5619,
120.20, 23.45, 179.4701,
120.20, 23.46, 178.6109,
120.20, 23.47, 181.8900,
120.20, 23.48, 184.4915,
120.20, 23.49, 183.4746,
120.20, 23.50, 175.7575,
120.20, 23.51, 174.0952,
120.20, 23.52, 173.5546,
120.20, 23.53, 173.6868,
120.20, 23.54, 175.8257,
120.20, 23.55, 179.1189,
120.20, 23.56, 182.9485,
120.20, 23.57, 187.3596,
120.20, 23.58, 184.3538,
120.20, 23.59, 179.3222,
120.20, 23.60, 175.9865,
120.20, 23.61, 174.7394,
120.20, 23.62, 168.3873,
120.20, 23.63, 161.4828,
120.20, 23.64, 157.9023,
120.20, 23.65, 155.5464,
120.20, 23.66, 154.8311,
120.20, 23.67, 155.6746,
120.20, 23.68, 157.9119,
120.20, 23.69, 159.7882,
120.20, 23.70, 158.6253,
120.20, 23.71, 159.3800,
120.20, 23.72, 161.2159,
120.20, 23.73, 154.7586,
120.20, 23.74, 155.9270,
120.20, 23.75, 160.5800,
120.20, 23.76, 160.2867,
120.20, 23.77, 160.7250,
120.20, 23.78, 162.2996,
120.20, 23.79, 162.1246,
120.20, 23.80, 158.6904,
120.20, 23.81, 155.5336,
120.20, 23.82, 152.8206,
120.20, 23.83, 150.3714,
120.20, 23.84, 148.2058,
120.20, 23.85, 146.2905,
120.21, 22.80, 195.6878,
120.21, 22.81, 199.5929,
120.21, 22.82, 203.6654,
120.21, 22.83, 204.2192,
120.21, 22.84, 203.6142,
120.21, 22.85, 199.9695,
120.21, 22.86, 196.5825,
120.21, 22.87, 194.8234,
120.21, 22.88, 194.8863,
120.21, 22.89, 194.0379,
120.21, 22.90, 191.7549,
120.21, 22.91, 192.9561,
120.21, 22.92, 195.7052,
120.21, 22.93, 196.8811,
120.21, 22.94, 198.8848,
120.21, 22.95, 200.4331,
120.21, 22.96, 203.3109,
120.21, 22.97, 212.6733,
120.21, 22.98, 214.1810,
120.21, 22.99, 213.9543,
120.21, 23.00, 207.5326,
120.21, 23.01, 200.1532,
120.21, 23.02, 194.5439,
120.21, 23.03, 190.0277,
120.21, 23.04, 185.3608,
120.21, 23.05, 183.0624,
120.21, 23.06, 179.3618,
120.21, 23.07, 177.0474,
120.21, 23.08, 177.1789,
120.21, 23.09, 180.6365,
120.21, 23.10, 182.8986,
120.21, 23.11, 185.7140,
120.21, 23.12, 190.0659,
120.21, 23.13, 198.1340,
120.21, 23.14, 200.7141,
120.21, 23.15, 200.8437,
120.21, 23.16, 201.4339,
120.21, 23.17, 203.0984,
120.21, 23.18, 201.7970,
120.21, 23.19, 198.2197,
120.21, 23.20, 193.3695,
120.21, 23.21, 190.1535,
120.21, 23.22, 189.0109,
120.21, 23.23, 191.1128,
120.21, 23.24, 188.9058,
120.21, 23.25, 184.2771,
120.21, 23.26, 181.4511,
120.21, 23.27, 178.7641,
120.21, 23.28, 177.1718,
120.21, 23.29, 176.1551,
120.21, 23.30, 177.4336,
120.21, 23.31, 180.8714,
120.21, 23.32, 182.2379,
120.21, 23.33, 181.7556,
120.21, 23.34, 186.8214,
120.21, 23.35, 194.6517,
120.21, 23.36, 190.8598,
120.21, 23.37, 188.9271,
120.21, 23.38, 185.5949,
120.21, 23.39, 180.6172,
120.21, 23.40, 179.4303,
120.21, 23.41, 179.7004,
120.21, 23.42, 181.1293,
120.21, 23.43, 182.5038,
120.21, 23.44, 183.7044,
120.21, 23.45, 183.6813,
120.21, 23.46, 184.0341,
120.21, 23.47, 184.2119,
120.21, 23.48, 180.2310,
120.21, 23.49, 175.8135,
120.21, 23.50, 172.4767,
120.21, 23.51, 173.5434,
120.21, 23.52, 175.2480,
120.21, 23.53, 176.1694,
120.21, 23.54, 177.9737,
120.21, 23.55, 180.6469,
120.21, 23.56, 183.6130,
120.21, 23.57, 186.3544,
120.21, 23.58, 185.3293,
120.21, 23.59, 181.0473,
120.21, 23.60, 177.7441,
120.21, 23.61, 175.6062,
120.21, 23.62, 168.1006,
120.21, 23.63, 163.2792,
120.21, 23.64, 160.5537,
120.21, 23.65, 158.4377,
120.21, 23.66, 157.8589,
120.21, 23.67, 159.3657,
120.21, 23.68, 161.5359,
120.21, 23.69, 161.7423,
120.21, 23.70, 159.0419,
120.21, 23.71, 163.6574,
120.21, 23.72, 170.1748,
120.21, 23.73, 159.7175,
120.21, 23.74, 156.6851,
120.21, 23.75, 159.8972,
120.21, 23.76, 164.3005,
120.21, 23.77, 170.5591,
120.21, 23.78, 165.5298,
120.21, 23.79, 166.2135,
120.21, 23.80, 163.6456,
120.21, 23.81, 159.6846,
120.21, 23.82, 156.3783,
120.21, 23.83, 153.3973,
120.21, 23.84, 150.9309,
120.21, 23.85, 148.6526,
120.22, 22.78, 198.1501,
120.22, 22.79, 200.8675,
120.22, 22.80, 204.7964,
120.22, 22.81, 207.9472,
120.22, 22.82, 206.1886,
120.22, 22.83, 206.0755,
120.22, 22.84, 204.2135,
120.22, 22.85, 200.7162,
120.22, 22.86, 197.1251,
120.22, 22.87, 196.4746,
120.22, 22.88, 199.4540,
120.22, 22.89, 199.6288,
120.22, 22.90, 195.4411,
120.22, 22.91, 198.1863,
120.22, 22.92, 206.6947,
120.22, 22.93, 201.6614,
120.22, 22.94, 203.1835,
120.22, 22.95, 203.8295,
120.22, 22.96, 209.7557,
120.22, 22.97, 217.0796,
120.22, 22.98, 212.7298,
120.22, 22.99, 210.8113,
120.22, 23.00, 208.0264,
120.22, 23.01, 204.5478,
120.22, 23.02, 201.2483,
120.22, 23.03, 197.6322,
120.22, 23.04, 192.8159,
120.22, 23.05, 186.5637,
120.22, 23.06, 182.9975,
120.22, 23.07, 180.7454,
120.22, 23.08, 178.5899,
120.22, 23.09, 184.9942,
120.22, 23.10, 185.9296,
120.22, 23.11, 187.3799,
120.22, 23.12, 190.8516,
120.22, 23.13, 195.2598,
120.22, 23.14, 198.7885,
120.22, 23.15, 201.8770,
120.22, 23.16, 201.2871,
120.22, 23.17, 200.1336,
120.22, 23.18, 197.9300,
120.22, 23.19, 196.1240,
120.22, 23.20, 190.4347,
120.22, 23.21, 188.1419,
120.22, 23.22, 189.7921,
120.22, 23.23, 194.2247,
120.22, 23.24, 195.3501,
120.22, 23.25, 188.9596,
120.22, 23.26, 184.1791,
120.22, 23.27, 180.5151,
120.22, 23.28, 178.4864,
120.22, 23.29, 177.7412,
120.22, 23.30, 178.6014,
120.22, 23.31, 184.0529,
120.22, 23.32, 189.4739,
120.22, 23.33, 183.5118,
120.22, 23.34, 187.6616,
120.22, 23.35, 201.9435,
120.22, 23.36, 189.9990,
120.22, 23.37, 185.7256,
120.22, 23.38, 186.9804,
120.22, 23.39, 182.6437,
120.22, 23.40, 181.8090,
120.22, 23.41, 182.6237,
120.22, 23.42, 184.5339,
120.22, 23.43, 188.9983,
120.22, 23.44, 189.4982,
120.22, 23.45, 187.5622,
120.22, 23.46, 189.4626,
120.22, 23.47, 185.3348,
120.22, 23.48, 174.7143,
120.22, 23.49, 171.5092,
120.22, 23.50, 169.8845,
120.22, 23.51, 170.8746,
120.22, 23.52, 177.8587,
120.22, 23.53, 178.7275,
120.22, 23.54, 180.1060,
120.22, 23.55, 181.9949,
120.22, 23.56, 184.4462,
120.22, 23.57, 186.8364,
120.22, 23.58, 186.2072,
120.22, 23.59, 182.6756,
120.22, 23.60, 180.2408,
120.22, 23.61, 179.9350,
120.22, 23.62, 175.3519,
120.22, 23.63, 168.0471,
120.22, 23.64, 164.0739,
120.22, 23.65, 161.5776,
120.22, 23.66, 161.4087,
120.22, 23.67, 163.9533,
120.22, 23.68, 166.1561,
120.22, 23.69, 165.2692,
120.22, 23.70, 161.4947,
120.22, 23.71, 162.6375,
120.22, 23.72, 164.5226,
120.22, 23.73, 162.5477,
120.22, 23.74, 160.2477,
120.22, 23.75, 165.0533,
120.22, 23.76, 168.6482,
120.22, 23.77, 171.8809,
120.22, 23.78, 179.0569,
120.22, 23.79, 192.0606,
120.22, 23.80, 168.9370,
120.22, 23.81, 164.9356,
120.22, 23.82, 160.7412,
120.22, 23.83, 157.0183,
120.22, 23.84, 153.9808,
120.22, 23.85, 151.3556,
120.22, 23.86, 149.0285,
120.22, 23.87, 147.0051,
120.23, 22.76, 201.6517,
120.23, 22.77, 203.8448,
120.23, 22.78, 206.8527,
120.23, 22.79, 210.8824,
120.23, 22.80, 212.5720,
120.23, 22.81, 209.0081,
120.23, 22.82, 208.2085,
120.23, 22.83, 208.1803,
120.23, 22.84, 205.2358,
120.23, 22.85, 202.1602,
120.23, 22.86, 198.4680,
120.23, 22.87, 197.4428,
120.23, 22.88, 204.9435,
120.23, 22.89, 207.5513,
120.23, 22.90, 196.5300,
120.23, 22.91, 198.0241,
120.23, 22.92, 202.2802,
120.23, 22.93, 202.7497,
120.23, 22.94, 203.9352,
120.23, 22.95, 203.0975,
120.23, 22.96, 207.0048,
120.23, 22.97, 213.3522,
120.23, 22.98, 211.6213,
120.23, 22.99, 209.4079,
120.23, 23.00, 207.7679,
120.23, 23.01, 206.7635,
120.23, 23.02, 206.4314,
120.23, 23.03, 206.4849,
120.23, 23.04, 207.4682,
120.23, 23.05, 195.0431,
120.23, 23.06, 187.0873,
120.23, 23.07, 181.4632,
120.23, 23.08, 182.4698,
120.23, 23.09, 186.5800,
120.23, 23.10, 190.1699,
120.23, 23.11, 192.1720,
120.23, 23.12, 196.1815,
120.23, 23.13, 195.3033,
120.23, 23.14, 195.0801,
120.23, 23.15, 195.7989,
120.23, 23.16, 199.2682,
120.23, 23.17, 202.4920,
120.23, 23.18, 197.2496,
120.23, 23.19, 192.3339,
120.23, 23.20, 190.3141,
120.23, 23.21, 189.3226,
120.23, 23.22, 191.3050,
120.23, 23.23, 194.5268,
120.23, 23.24, 198.9246,
120.23, 23.25, 193.9337,
120.23, 23.26, 188.0444,
120.23, 23.27, 182.8516,
120.23, 23.28, 180.5974,
120.23, 23.29, 179.7285,
120.23, 23.30, 180.1480,
120.23, 23.31, 181.6490,
120.23, 23.32, 181.9529,
120.23, 23.33, 182.2864,
120.23, 23.34, 193.4558,
120.23, 23.35, 185.9756,
120.23, 23.36, 182.1509,
120.23, 23.37, 181.6175,
120.23, 23.38, 186.5580,
120.23, 23.39, 184.9771,
120.23, 23.40, 184.7638,
120.23, 23.41, 186.7695,
120.23, 23.42, 188.2193,
120.23, 23.43, 187.8877,
120.23, 23.44, 184.0343,
120.23, 23.45, 182.3682,
120.23, 23.46, 181.3790,
120.23, 23.47, 176.6698,
120.23, 23.48, 171.5856,
120.23, 23.49, 169.9206,
120.23, 23.50, 172.4434,
120.23, 23.51, 172.3756,
120.23, 23.52, 182.6828,
120.23, 23.53, 182.6427,
120.23, 23.54, 182.1107,
120.23, 23.55, 183.2826,
120.23, 23.56, 185.3042,
120.23, 23.57, 187.8796,
120.23, 23.58, 187.4926,
120.23, 23.59, 184.8821,
120.23, 23.60, 185.7078,
120.23, 23.61, 189.5742,
120.23, 23.62, 180.1071,
120.23, 23.63, 170.5907,
120.23, 23.64, 166.8229,
120.23, 23.65, 164.0440,
120.23, 23.66, 165.3715,
120.23, 23.67, 169.5851,
120.23, 23.68, 172.8970,
120.23, 23.69, 171.5625,
120.23, 23.70, 164.6698,
120.23, 23.71, 162.4312,
120.23, 23.72, 162.5151,
120.23, 23.73, 162.4134,
120.23, 23.74, 168.4960,
120.23, 23.75, 178.5922,
120.23, 23.76, 176.9368,
120.23, 23.77, 173.8190,
120.23, 23.78, 172.9596,
120.23, 23.79, 175.9939,
120.23, 23.80, 169.1638,
120.23, 23.81, 166.9765,
120.23, 23.82, 163.5003,
120.23, 23.83, 159.8931,
120.23, 23.84, 156.5904,
120.23, 23.85, 153.8121,
120.23, 23.86, 151.2447,
120.23, 23.87, 149.0261,
120.23, 23.88, 146.9984,
120.24, 22.74, 206.2247,
120.24, 22.75, 207.8525,
120.24, 22.76, 210.4915,
120.24, 22.77, 213.7796,
120.24, 22.78, 218.1743,
120.24, 22.79, 215.5490,
120.24, 22.80, 212.4687,
120.24, 22.81, 211.7379,
120.24, 22.82, 212.6568,
120.24, 22.83, 209.4040,
120.24, 22.84, 206.5658,
120.24, 22.85, 204.2142,
120.24, 22.86, 201.5516,
120.24, 22.87, 197.9894,
120.24, 22.88, 198.2944,
120.24, 22.89, 198.1106,
120.24, 22.90, 199.7182,
120.24, 22.91, 203.7663,
120.24, 22.92, 206.9809,
120.24, 22.93, 207.5600,
120.24, 22.94, 207.1662,
120.24, 22.95, 206.3366,
120.24, 22.96, 209.4603,
120.24, 22.97, 213.6208,
120.24, 22.98, 210.5810,
120.24, 22.99, 208.4497,
120.24, 23.00, 207.2705,
120.24, 23.01, 207.2922,
120.24, 23.02, 208.5149,
120.24, 23.03, 213.1090,
120.24, 23.04, 215.3686,
120.24, 23.05, 200.9174,
120.24, 23.06, 190.7183,
120.24, 23.07, 185.0602,
120.24, 23.08, 188.4306,
120.24, 23.09, 191.0927,
120.24, 23.10, 193.3186,
120.24, 23.11, 195.6763,
120.24, 23.12, 196.9591,
120.24, 23.13, 193.5849,
120.24, 23.14, 193.0278,
120.24, 23.15, 194.1642,
120.24, 23.16, 198.1010,
120.24, 23.17, 208.0159,
120.24, 23.18, 201.0323,
120.24, 23.19, 194.8172,
120.24, 23.20, 193.6695,
120.24, 23.21, 193.3338,
120.24, 23.22, 194.6100,
120.24, 23.23, 197.2144,
120.24, 23.24, 200.5478,
120.24, 23.25, 198.4976,
120.24, 23.26, 192.2473,
120.24, 23.27, 186.7860,
120.24, 23.28, 183.8190,
120.24, 23.29, 182.5589,
120.24, 23.30, 182.4174,
120.24, 23.31, 182.2308,
120.24, 23.32, 181.9048,
120.24, 23.33, 181.5218,
120.24, 23.34, 182.4147,
120.24, 23.35, 179.1670,
120.24, 23.36, 181.9465,
120.24, 23.37, 182.7517,
120.24, 23.38, 191.3303,
120.24, 23.39, 182.4449,
120.24, 23.40, 183.7239,
120.24, 23.41, 188.2601,
120.24, 23.42, 184.4010,
120.24, 23.43, 177.9508,
120.24, 23.44, 176.5093,
120.24, 23.45, 175.4708,
120.24, 23.46, 174.1908,
120.24, 23.47, 170.3687,
120.24, 23.48, 170.3471,
120.24, 23.49, 171.8214,
120.24, 23.50, 176.2765,
120.24, 23.51, 196.0154,
120.24, 23.52, 195.7720,
120.24, 23.53, 188.0583,
120.24, 23.54, 184.5663,
120.24, 23.55, 183.7177,
120.24, 23.56, 184.8719,
120.24, 23.57, 187.8433,
120.24, 23.58, 185.3210,
120.24, 23.59, 183.5550,
120.24, 23.60, 183.4125,
120.24, 23.61, 181.4653,
120.24, 23.62, 176.1707,
120.24, 23.63, 167.4900,
120.24, 23.64, 166.2045,
120.24, 23.65, 166.6579,
120.24, 23.66, 169.3818,
120.24, 23.67, 177.3566,
120.24, 23.68, 183.6080,
120.24, 23.69, 181.2441,
120.24, 23.70, 167.4080,
120.24, 23.71, 163.0363,
120.24, 23.72, 164.0915,
120.24, 23.73, 168.7900,
120.24, 23.74, 175.2133,
120.24, 23.75, 181.6124,
120.24, 23.76, 174.9141,
120.24, 23.77, 171.6998,
120.24, 23.78, 172.3900,
120.24, 23.79, 172.8558,
120.24, 23.80, 170.3575,
120.24, 23.81, 167.9930,
120.24, 23.82, 165.3687,
120.24, 23.83, 161.9580,
120.24, 23.84, 158.5345,
120.24, 23.85, 155.5536,
120.24, 23.86, 152.9112,
120.24, 23.87, 150.5607,
120.24, 23.88, 148.4852,
120.24, 23.89, 146.5500,
120.25, 22.64, 197.9564,
120.25, 22.65, 202.4882,
120.25, 22.66, 206.5142,
120.25, 22.67, 209.2594,
120.25, 22.72, 211.8850,
120.25, 22.73, 213.6159,
120.25, 22.74, 215.5310,
120.25, 22.75, 218.3754,
120.25, 22.76, 222.5007,
120.25, 22.77, 225.8535,
120.25, 22.78, 219.4300,
120.25, 22.79, 217.6865,
120.25, 22.80, 219.2489,
120.25, 22.81, 223.3455,
120.25, 22.82, 215.6723,
120.25, 22.83, 210.6297,
120.25, 22.84, 207.4508,
120.25, 22.85, 205.7927,
120.25, 22.86, 208.2934,
120.25, 22.87, 204.5866,
120.25, 22.88, 206.3422,
120.25, 22.89, 208.9115,
120.25, 22.90, 209.5811,
120.25, 22.91, 213.2498,
120.25, 22.92, 214.8059,
120.25, 22.93, 212.6895,
120.25, 22.94, 210.7894,
120.25, 22.95, 209.2798,
120.25, 22.96, 211.5053,
120.25, 22.97, 214.7250,
120.25, 22.98, 209.4969,
120.25, 22.99, 207.5656,
120.25, 23.00, 206.2511,
120.25, 23.01, 206.3195,
120.25, 23.02, 207.7579,
120.25, 23.03, 208.2197,
120.25, 23.04, 209.8506,
120.25, 23.05, 202.9992,
120.25, 23.06, 194.9313,
120.25, 23.07, 193.6243,
120.25, 23.08, 194.8273,
120.25, 23.09, 196.6822,
120.25, 23.10, 197.5937,
120.25, 23.11, 195.7973,
120.25, 23.12, 194.2811,
120.25, 23.13, 192.5553,
120.25, 23.14, 191.6658,
120.25, 23.15, 193.1964,
120.25, 23.16, 195.8065,
120.25, 23.17, 200.2372,
120.25, 23.18, 199.2860,
120.25, 23.19, 201.2937,
120.25, 23.20, 201.2339,
120.25, 23.21, 201.0333,
120.25, 23.22, 201.2983,
120.25, 23.23, 199.5622,
120.25, 23.24, 203.7922,
120.25, 23.25, 209.2634,
120.25, 23.26, 198.3810,
120.25, 23.27, 192.4305,
120.25, 23.28, 189.1250,
120.25, 23.29, 187.2163,
120.25, 23.30, 186.4054,
120.25, 23.31, 185.6397,
120.25, 23.32, 185.4139,
120.25, 23.33, 185.4545,
120.25, 23.34, 178.9906,
120.25, 23.35, 178.3612,
120.25, 23.36, 181.5226,
120.25, 23.37, 186.8418,
120.25, 23.38, 173.2182,
120.25, 23.39, 175.1563,
120.25, 23.40, 178.7574,
120.25, 23.41, 181.1802,
120.25, 23.42, 180.8846,
120.25, 23.43, 178.0332,
120.25, 23.44, 175.5932,
120.25, 23.45, 172.9278,
120.25, 23.46, 172.6884,
120.25, 23.47, 175.2650,
120.25, 23.48, 173.8128,
120.25, 23.49, 173.7539,
120.25, 23.50, 177.5073,
120.25, 23.51, 188.0262,
120.25, 23.52, 190.3600,
120.25, 23.53, 188.6892,
120.25, 23.54, 185.4901,
120.25, 23.55, 183.0020,
120.25, 23.56, 182.0056,
120.25, 23.57, 181.1566,
120.25, 23.58, 179.8391,
120.25, 23.59, 178.1762,
120.25, 23.60, 177.0021,
120.25, 23.61, 175.2379,
120.25, 23.62, 172.2964,
120.25, 23.63, 171.9694,
120.25, 23.64, 169.8735,
120.25, 23.65, 169.8719,
120.25, 23.66, 174.3750,
120.25, 23.67, 185.4130,
120.25, 23.68, 200.2323,
120.25, 23.69, 187.6189,
120.25, 23.70, 168.7925,
120.25, 23.71, 169.2999,
120.25, 23.72, 172.7761,
120.25, 23.73, 176.2399,
120.25, 23.74, 179.6724,
120.25, 23.75, 179.2647,
120.25, 23.76, 175.3302,
120.25, 23.77, 173.1335,
120.25, 23.78, 172.5892,
120.25, 23.79, 171.7164,
120.25, 23.80, 170.1860,
120.25, 23.81, 168.9600,
120.25, 23.82, 168.3576,
120.25, 23.83, 163.9641,
120.25, 23.84, 160.5438,
120.25, 23.85, 157.4130,
120.25, 23.86, 154.5759,
120.25, 23.87, 152.0820,
120.25, 23.88, 149.9522,
120.25, 23.89, 147.9744,
120.26, 22.60, 192.8085,
120.26, 22.61, 198.1767,
120.26, 22.62, 203.4835,
120.26, 22.63, 208.7564,
120.26, 22.64, 213.5523,
120.26, 22.65, 216.8658,
120.26, 22.66, 217.9439,
120.26, 22.67, 218.7884,
120.26, 22.68, 218.0262,
120.26, 22.69, 217.6616,
120.26, 22.70, 218.2592,
120.26, 22.71, 219.9683,
120.26, 22.72, 221.8410,
120.26, 22.73, 223.8001,
120.26, 22.74, 225.7925,
120.26, 22.75, 228.3834,
120.26, 22.76, 232.5263,
120.26, 22.77, 229.6764,
120.26, 22.78, 224.0109,
120.26, 22.79, 221.4318,
120.26, 22.80, 222.5153,
120.26, 22.81, 222.7211,
120.26, 22.82, 218.5250,
120.26, 22.83, 214.3324,
120.26, 22.84, 210.3413,
120.26, 22.85, 207.4534,
120.26, 22.86, 207.2626,
120.26, 22.87, 208.8683,
120.26, 22.88, 209.5269,
120.26, 22.89, 210.6129,
120.26, 22.90, 213.0462,
120.26, 22.91, 221.0899,
120.26, 22.92, 221.0851,
120.26, 22.93, 216.9481,
120.26, 22.94, 214.5039,
120.26, 22.95, 212.7994,
120.26, 22.96, 213.1772,
120.26, 22.97, 215.4460,
120.26, 22.98, 209.7787,
120.26, 22.99, 207.6085,
120.26, 23.00, 206.4686,
120.26, 23.01, 206.4061,
120.26, 23.02, 208.9870,
120.26, 23.03, 223.5657,
120.26, 23.04, 221.9379,
120.26, 23.05, 212.7282,
120.26, 23.06, 205.7672,
120.26, 23.07, 200.1128,
120.26, 23.08, 198.5298,
120.26, 23.09, 202.8298,
120.26, 23.10, 202.3318,
120.26, 23.11, 197.7369,
120.26, 23.12, 195.5071,
120.26, 23.13, 193.9541,
120.26, 23.14, 192.6999,
120.26, 23.15, 193.3956,
120.26, 23.16, 195.5440,
120.26, 23.17, 194.9078,
120.26, 23.18, 196.5022,
120.26, 23.19, 200.8641,
120.26, 23.20, 205.7521,
120.26, 23.21, 211.7780,
120.26, 23.22, 206.4737,
120.26, 23.23, 208.4864,
120.26, 23.24, 216.5691,
120.26, 23.25, 214.7146,
120.26, 23.26, 204.6143,
120.26, 23.27, 198.0439,
120.26, 23.28, 194.3654,
120.26, 23.29, 193.3786,
120.26, 23.30, 189.8471,
120.26, 23.31, 187.1152,
120.26, 23.32, 181.9215,
120.26, 23.33, 192.7287,
120.26, 23.34, 182.5760,
120.26, 23.35, 180.6828,
120.26, 23.36, 176.6283,
120.26, 23.37, 175.1847,
120.26, 23.38, 171.0462,
120.26, 23.39, 172.5118,
120.26, 23.40, 175.2773,
120.26, 23.41, 176.9635,
120.26, 23.42, 178.5631,
120.26, 23.43, 181.3036,
120.26, 23.44, 176.4606,
120.26, 23.45, 174.9939,
120.26, 23.46, 180.5365,
120.26, 23.47, 194.0358,
120.26, 23.48, 181.5777,
120.26, 23.49, 176.9385,
120.26, 23.50, 180.8286,
120.26, 23.51, 185.6189,
120.26, 23.52, 186.0223,
120.26, 23.53, 184.7502,
120.26, 23.54, 182.6401,
120.26, 23.55, 179.5069,
120.26, 23.56, 176.7088,
120.26, 23.57, 175.6215,
120.26, 23.58, 174.9482,
120.26, 23.59, 174.5167,
120.26, 23.60, 174.0639,
120.26, 23.61, 173.0901,
120.26, 23.62, 171.6690,
120.26, 23.63, 169.7204,
120.26, 23.64, 168.2061,
120.26, 23.65, 169.5921,
120.26, 23.66, 176.4911,
120.26, 23.67, 187.8353,
120.26, 23.68, 193.2935,
120.26, 23.69, 188.2922,
120.26, 23.70, 181.9035,
120.26, 23.71, 179.0367,
120.26, 23.72, 183.1082,
120.26, 23.73, 184.1818,
120.26, 23.74, 182.6055,
120.26, 23.75, 179.9561,
120.26, 23.76, 178.1714,
120.26, 23.77, 175.3587,
120.26, 23.78, 173.3645,
120.26, 23.79, 171.5323,
120.26, 23.80, 170.0602,
120.26, 23.81, 169.4194,
120.26, 23.82, 169.2143,
120.26, 23.83, 168.9732,
120.26, 23.84, 163.2186,
120.26, 23.85, 159.4400,
120.26, 23.86, 156.3363,
120.26, 23.87, 153.7178,
